Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Is Training
843000,1.3851978,28.69306931,1.6480389,5.79348314,5.79348314,1
,,,,,,
846000,1.3850242,28.15533981,1.570486,5.447885073,5.447885073,1
,,,,,,
849000,1.3850243,29.31,1.7939575,6.280845427,6.280845427,1
,,,,,,
852000,1.3850242,30.44210526,1.6594586,6.360346946,6.360346946,1
,,,,,,
855000,1.3850241,29.03,1.574283,5.419504142,5.419504142,1
,,,,,,
858000,1.3850242,29.16161616,1.4868094,5.690723033,5.690723033,1
,,,,,,
861000,1.3849685,30.00961538,1.540254,5.458619756,5.458619756,1
,,,,,,
864000,1.3843422,28.77419355,1.795112,6.006850517,6.006850517,1
,,,,,,
867000,1.384342,28.93069307,1.7165939,6.036393531,6.036393531,1
,,,,,,
870000,1.3843421,28.77227723,1.6419044,5.396118719,5.396118719,1
,,,,,,
873000,1.3843421,28.98989899,1.6716253,5.735426431,5.735426431,1
,,,,,,
876000,1.384342,28.60784314,1.5662289,5.603485226,5.603485226,1
,,,,,,
879000,1.384342,28.32352941,1.7254264,5.852420746,5.852420746,1
,,,,,,
882000,1.3841261,29.80412371,1.7179178,5.827534316,5.827534316,1
,,,,,,
885000,1.3830531,29.4040404,1.9037349,5.830210912,5.830210912,1
,,,,,,
888000,1.3830532,29.52040816,2.1679084,6.861520719,6.861520719,1
,,,,,,
891000,1.3830531,30.01030928,1.7887446,6.068467879,6.068467879,1
,,,,,,
894000,1.3830531,29.51546392,2.0190647,6.408694332,6.408694332,1
,,,,,,
897000,1.3830532,29.60204082,1.7250385,5.943362007,5.943362007,1
,,,,,,
900000,1.383053,30.04166667,1.7658693,5.844202042,5.844202042,1
,,,,,,
903000,1.3826314,30.375,1.9349369,6.451530589,6.451530589,1
,,,,,,
906000,1.3818226,30.11458333,2.2516677,7.207638654,7.207638654,1
,,,,,,
909000,1.3818223,30.48958333,2.0121174,6.462532009,6.462532009,1
,,,,,,
912000,1.3818226,28.8,2.1341965,6.773638859,6.773638859,1
,,,,,,
915000,1.3818225,30.18947368,2.1839843,7.141240337,7.141240337,1
,,,,,,
918000,1.3818225,28.2815534,2.1634212,6.881311583,6.881311583,1
,,,,,,
921000,1.3818226,29.8556701,1.8714112,6.057227512,6.057227512,1
,,,,,,
924000,1.3814664,30.11458333,2.1448348,6.738031114,6.738031114,1
,,,,,,
927000,1.3811171,29.03,2.2141492,6.69698716,6.69698716,1
,,,,,,
930000,1.381117,30.45744681,2.2572389,7.232061248,7.232061248,1
,,,,,,
933000,1.381117,30.1875,2.101756,6.33543649,6.33543649,1
,,,,,,
936000,1.381117,30.64210526,2.3501532,7.177582079,7.177582079,1
,,,,,,
939000,1.381117,30.21875,2.436067,7.58849939,7.58849939,1
,,,,,,
942000,1.3811171,29.09,1.9642085,6.059777015,6.059777015,1
